Datum,Stanica,PM10,PM2.5,O3,SO2,CO,NO2,NOx,Benzén,Hg
2024-01-12 02:06:02.278640,Humenné Nám. slobody,77,82,17,x,x,21,23,x,x
2024-01-12 02:06:02.278640,Starina Vodná nádrž EMEP,x,x,31,x,x,13,14,x,1.3
2024-01-12 02:06:02.278640,Kolonické sedlo,27,25,x,x,x,x,x,x,x
2024-01-12 02:06:02.278640,Vranov nad Top. M. R. Štefánika,92,89,x,6,x,x,x,x,x
2024-01-12 02:06:02.278640,Bardejov Pod Vinbargom,13,15,39,x,x,13,12,x,x
2024-01-12 03:06:02.125645,Bratislava Kamenné nám.,30,26,x,x,x,x,x,x,x
2024-01-12 03:06:02.125645,Bratislava Trnavské Mýto,34,29,x,x,402,17,20,0.7,x
2024-01-12 03:06:02.125645,Bratislava Jeséniova,31,27,35,9,x,16,17,x,x
2024-01-12 03:06:02.125645,Bratislava Mamateyova,28,26,25,3,x,12,15,x,x
2024-01-12 03:06:02.125645,Bratislava Púchovská,37,32,x,2,402,19,20,1.2,x
2024-01-12 03:06:02.125645,Bratislava Padlých hrdinov mobilná AMS,37,28,x,x,200,x,x,x,x
2024-01-12 03:06:02.125645,Rovinka mobilná AMS,32,x,x,15,383,PDL,PDL,0.8,x
2024-01-12 03:06:02.125645,Pezinok Obrancov mieru,19,20,38,x,x,14,17,x,x
2024-01-12 03:06:02.125645,Rohožník Senická,47,40,x,8,842,12,18,PDL,x
2024-01-12 03:06:02.125645,Senec Boldocká,18,20,44,x,298,11,12,x,x
2024-01-12 03:06:02.125645,Nitra Janíkovce,*,*,*,x,x,*,*,x,x
2024-01-12 03:06:02.125645,Nitra Štúrova,23,17,x,6,271,13,17,0.3,x
2024-01-12 03:06:02.125645,Komárno Vnútorná okružná,28,21,36,x,x,15,15,x,x
2024-01-12 03:06:02.125645,Plášťovce,76,75,PDL,x,x,13,18,x,x
2024-01-12 03:06:02.125645,Topoľníky Aszód EMEP,20,29,35,2,x,*,*,x,*
2024-01-12 03:06:02.125645,Senica Hviezdoslavova,37,31,x,10,x,x,x,x,x
2024-01-12 03:06:02.125645,Trnava Kollárova,27,24,x,x,1115,15,19,1.2,x
2024-01-12 03:06:02.125645,Sereď Vinárska,15,13,x,x,x,9,9,x,x
2024-01-12 03:06:02.125645,Trenčín Hasičská,18,10,x,5,356,24,28,0.9,x
2024-01-12 03:06:02.125645,Beluša mobilná AMS,x,x,x,1,339,16,22,x,x
2024-01-12 03:06:02.125645,Púchov 1. mája,28,29,x,3,493,13,17,x,x
2024-01-12 03:06:02.125645,Bystričany Rozvodňa SSE,20,17,x,12,x,x,x,x,x
2024-01-12 03:06:02.125645,Handlová Morovianska cesta,23,20,x,10,x,x,x,x,x
2024-01-12 03:06:02.125645,Prievidza Malonecpalská,8,9,*,*,x,18,21,x,x
2024-01-12 03:06:02.125645,Žarnovica,23,21,x,x,x,13,16,x,x
2024-01-12 03:06:02.125645,Žiar nad Hronom Jilemnického,18,16,x,x,x,x,x,x,x
2024-01-12 03:06:02.125645,Zvolen J. Alexyho,12,11,x,x,x,x,x,x,x
2024-01-12 03:06:02.125645,Banská Bystrica Štefánikovo nábrežie,10,8,x,5,1406,10,13,0.2,x
2024-01-12 03:06:02.125645,Banská Bystrica Zelená,10,10,47,x,x,7,9,x,x
2024-01-12 03:06:02.125645,Lučenec Gemerská cesta,70,65,5,x,932,22,27,0.4,x
2024-01-12 03:06:02.125645,Hnúšťa Hlavná,53,32,x,x,x,x,x,x,x
2024-01-12 03:06:02.125645,Jelšava Jesenského,105,80,*,x,x,15,20,x,x
2024-01-12 03:06:02.125645,Brezno mobilná AMS,11,14,x,x,562,15,19,x,x
2024-01-12 03:06:02.125645,Žilina Obežná,8,11,23,x,266,19,21,x,x
2024-01-12 03:06:02.125645,Oščadnica,17,16,27,11,x,16,16,x,x
2024-01-12 03:06:02.125645,Martin Jesenského,11,10,x,x,483,16,19,0.3,x
2024-01-12 03:06:02.125645,Ružomberok Riadok,17,17,29,8,841,16,19,0.5,x
2024-01-12 03:06:02.125645,Chopok EMEP,x,x,48,x,x,7,9,x,x
2024-01-12 03:06:02.125645,Liptovský Mikuláš Školská,11,6,x,6,x,11,12,x,x
2024-01-12 03:06:02.125645,Košice Ďumbierska,x,x,5,x,x,x,x,x,x
2024-01-12 03:06:02.125645,Košice Amurská,83,74,x,x,x,x,x,x,x
2024-01-12 03:06:02.125645,Košice Štefánikova,79,73,x,2,979,33,38,4.5,x
2024-01-12 03:06:02.125645,Kojšovská hoľa,x,x,50,x,x,6,7,x,x
2024-01-12 03:06:02.125645,Veľká Ida Letná,70,75,x,x,1125,x,x,x,x
2024-01-12 03:06:02.125645,Strážske Mierová,67,64,x,x,x,x,x,x,x
2024-01-12 03:06:02.125645,Trebišov T. G. Masaryka,86,83,8,x,x,21,24,x,x
2024-01-12 03:06:02.125645,Krompachy SNP,8,9,x,8,428,10,12,0.9,x
2024-01-12 03:06:02.125645,Poprad Železničná,11,10,x,x,x,14,15,x,x
2024-01-12 03:06:02.125645,Stará Lesná AÚ SAV EMEP,14,12,43,x,x,10,10,x,x
2024-01-12 03:06:02.125645,Gánovce Meteo. st,x,x,47,x,x,8,11,x,x
2024-01-12 03:06:02.125645,Prešov Arm. gen. L. Svobodu,14,13,x,x,676,23,36,1,x
2024-01-12 03:06:02.125645,Humenné Nám. slobody,78,81,18,x,x,18,20,x,x
2024-01-12 03:06:02.125645,Starina Vodná nádrž EMEP,x,x,28,x,x,*,*,x,1.4
2024-01-12 03:06:02.125645,Kolonické sedlo,24,25,x,x,x,x,x,x,x
2024-01-12 03:06:02.125645,Vranov nad Top. M. R. Štefánika,89,87,x,7,x,x,x,x,x
2024-01-12 03:06:02.125645,Bardejov Pod Vinbargom,12,13,42,x,x,10,9,x,x
2024-01-12 04:06:01.948234,Bratislava Kamenné nám.,35,28,x,x,x,x,x,x,x
2024-01-12 04:06:01.948234,Bratislava Trnavské Mýto,34,30,x,x,407,19,21,0.7,x
2024-01-12 04:06:01.948234,Bratislava Jeséniova,35,31,33,10,x,18,18,x,x
2024-01-12 04:06:01.948234,Bratislava Mamateyova,29,29,23,3,x,15,17,x,x
2024-01-12 04:06:01.948234,Bratislava Púchovská,37,34,x,3,402,19,20,1.3,x
2024-01-12 04:06:01.948234,Bratislava Padlých hrdinov mobilná AMS,42,31,x,x,191,x,x,x,x
2024-01-12 04:06:01.948234,Rovinka mobilná AMS,29,x,x,5,387,PDL,PDL,1,x
2024-01-12 04:06:01.948234,Pezinok Obrancov mieru,35,32,30,x,x,18,21,x,x
2024-01-12 04:06:01.948234,Rohožník Senická,50,40,x,7,780,11,13,PDL,x
2024-01-12 04:06:01.948234,Senec Boldocká,23,22,39,x,334,14,14,x,x
2024-01-12 04:06:01.948234,Nitra Janíkovce,*,*,*,x,x,*,*,x,x
2024-01-12 04:06:01.948234,Nitra Štúrova,18,13,x,6,260,12,15,0.3,x
2024-01-12 04:06:01.948234,Komárno Vnútorná okružná,26,21,37,x,x,13,13,x,x
2024-01-12 04:06:01.948234,Plášťovce,49,48,9,x,x,11,16,x,x
2024-01-12 04:06:01.948234,Topoľníky Aszód EMEP,13,22,36,2,x,*,*,x,*
2024-01-12 04:06:01.948234,Senica Hviezdoslavova,47,38,x,10,x,x,x,x,x
2024-01-12 04:06:01.948234,Trnava Kollárova,29,27,x,x,1097,17,20,1.3,x
2024-01-12 04:06:01.948234,Sereď Vinárska,15,14,x,x,x,12,12,x,x
2024-01-12 04:06:01.948234,Trenčín Hasičská,18,11,x,4,341,25,32,1,x
2024-01-12 04:06:01.948234,Beluša mobilná AMS,x,x,x,1,366,15,20,x,x
2024-01-12 04:06:01.948234,Púchov 1. mája,26,26,x,3,490,15,18,x,x
2024-01-12 04:06:01.948234,Bystričany Rozvodňa SSE,14,11,x,12,x,x,x,x,x
2024-01-12 04:06:01.948234,Handlová Morovianska cesta,13,10,x,10,x,x,x,x,x
2024-01-12 04:06:01.948234,Prievidza Malonecpalská,8,8,*,*,x,17,20,x,x
2024-01-12 04:06:01.948234,Žarnovica,21,18,x,x,x,9,11,x,x
2024-01-12 04:06:01.948234,Žiar nad Hronom Jilemnického,10,12,x,x,x,x,x,x,x
2024-01-12 04:06:01.948234,Zvolen J. Alexyho,6,9,x,x,x,x,x,x,x
2024-01-12 04:06:01.948234,Banská Bystrica Štefánikovo nábrežie,12,11,x,5,1402,10,13,0.2,x
2024-01-12 04:06:01.948234,Banská Bystrica Zelená,9,10,44,x,x,8,10,x,x
2024-01-12 04:06:01.948234,Lučenec Gemerská cesta,65,62,5,x,799,18,26,0.4,x
2024-01-12 04:06:01.948234,Hnúšťa Hlavná,51,53,x,x,x,x,x,x,x
2024-01-12 04:06:01.948234,Jelšava Jesenského,102,66,7,x,x,15,19,x,x
2024-01-12 04:06:01.948234,Brezno mobilná AMS,20,18,x,x,591,13,16,x,x
2024-01-12 04:06:01.948234,Žilina Obežná,11,13,24,x,245,20,23,x,x
2024-01-12 04:06:01.948234,Oščadnica,23,22,20,10,x,19,19,x,x
2024-01-12 04:06:01.948234,Martin Jesenského,10,12,x,x,485,17,19,0.3,x
2024-01-12 04:06:01.948234,Ružomberok Riadok,13,13,27,8,827,16,19,0.5,x
2024-01-12 04:06:01.948234,Chopok EMEP,x,x,48,x,x,7,10,x,x
2024-01-12 04:06:01.948234,Liptovský Mikuláš Školská,9,8,x,6,x,10,12,x,x
2024-01-12 04:06:01.948234,Košice Ďumbierska,x,x,8,x,x,x,x,x,x
2024-01-12 04:06:01.948234,Košice Amurská,80,75,x,x,x,x,x,x,x
2024-01-12 04:06:01.948234,Košice Štefánikova,81,75,x,2,967,40,49,4.3,x
2024-01-12 04:06:01.948234,Kojšovská hoľa,x,x,50,x,x,5,7,x,x
2024-01-12 04:06:01.948234,Veľká Ida Letná,69,78,x,x,1139,x,x,x,x
2024-01-12 04:06:01.948234,Strážske Mierová,53,50,x,x,x,x,x,x,x
2024-01-12 04:06:01.948234,Trebišov T. G. Masaryka,85,84,9,x,x,20,22,x,x
2024-01-12 04:06:01.948234,Krompachy SNP,10,8,x,6,418,8,9,0.9,x
2024-01-12 04:06:01.948234,Poprad Železničná,9,9,x,x,x,13,14,x,x
2024-01-12 04:06:01.948234,Stará Lesná AÚ SAV EMEP,9,10,39,x,x,10,10,x,x
2024-01-12 04:06:01.948234,Gánovce Meteo. st,x,x,45,x,x,9,12,x,x
2024-01-12 04:06:01.948234,Prešov Arm. gen. L. Svobodu,11,11,x,x,637,24,41,0.8,x
2024-01-12 04:06:01.948234,Humenné Nám. slobody,76,84,19,x,x,16,18,x,x
2024-01-12 04:06:01.948234,Starina Vodná nádrž EMEP,x,x,34,x,x,12,12,x,1.4
2024-01-12 04:06:01.948234,Kolonické sedlo,22,23,x,x,x,x,x,x,x
2024-01-12 04:06:01.948234,Vranov nad Top. M. R. Štefánika,80,75,x,8,x,x,x,x,x
2024-01-12 04:06:01.948234,Bardejov Pod Vinbargom,13,16,44,x,x,10,9,x,x
2024-01-12 05:06:01.825413,Bratislava Kamenné nám.,37,29,x,x,x,x,x,x,x
2024-01-12 05:06:01.825413,Bratislava Trnavské Mýto,35,32,x,x,390,17,20,0.6,x
2024-01-12 05:06:01.825413,Bratislava Jeséniova,32,30,33,9,x,17,17,x,x
2024-01-12 05:06:01.825413,Bratislava Mamateyova,31,31,23,3,x,15,17,x,x
2024-01-12 05:06:01.825413,Bratislava Púchovská,37,29,x,2,373,17,18,1.2,x
2024-01-12 05:06:01.825413,Bratislava Padlých hrdinov mobilná AMS,44,34,x,x,199,x,x,x,x
2024-01-12 05:06:01.825413,Rovinka mobilná AMS,35,x,x,6,371,PDL,PDL,0.9,x
2024-01-12 05:06:01.825413,Pezinok Obrancov mieru,40,33,28,x,x,18,21,x,x
2024-01-12 05:06:01.825413,Rohožník Senická,49,38,x,7,720,11,14,PDL,x
2024-01-12 05:06:01.825413,Senec Boldocká,29,27,37,x,324,15,15,x,x
2024-01-12 05:06:01.825413,Nitra Janíkovce,*,*,*,x,x,*,*,x,x
2024-01-12 05:06:01.825413,Nitra Štúrova,15,8,x,6,248,12,17,0.3,x
2024-01-12 05:06:01.825413,Komárno Vnútorná okružná,17,12,42,x,x,10,11,x,x
2024-01-12 05:06:01.825413,Plášťovce,41,39,12,x,x,11,15,x,x
2024-01-12 05:06:01.825413,Topoľníky Aszód EMEP,16,20,34,2,x,*,*,x,*
2024-01-12 05:06:01.825413,Senica Hviezdoslavova,47,43,x,9,x,x,x,x,x
2024-01-12 05:06:01.825413,Trnava Kollárova,32,29,x,x,1163,18,22,1.3,x
2024-01-12 05:06:01.825413,Sereď Vinárska,27,24,x,x,x,14,15,x,x
2024-01-12 05:06:01.825413,Trenčín Hasičská,16,13,x,4,320,25,30,0.9,x
2024-01-12 05:06:01.825413,Beluša mobilná AMS,x,x,x,1,348,18,25,x,x
2024-01-12 05:06:01.825413,Púchov 1. mája,25,23,x,3,444,12,15,x,x
2024-01-12 05:06:01.825413,Bystričany Rozvodňa SSE,8,10,x,13,x,x,x,x,x
2024-01-12 05:06:01.825413,Handlová Morovianska cesta,14,10,x,10,x,x,x,x,x
2024-01-12 05:06:01.825413,Prievidza Malonecpalská,11,10,*,*,x,21,25,x,x
2024-01-12 05:06:01.825413,Žarnovica,13,9,x,x,x,9,11,x,x
2024-01-12 05:06:01.825413,Žiar nad Hronom Jilemnického,8,9,x,x,x,x,x,x,x
2024-01-12 05:06:01.825413,Zvolen J. Alexyho,12,10,x,x,x,x,x,x,x
2024-01-12 05:06:01.825413,Banská Bystrica Štefánikovo nábrežie,8,8,x,5,1396,16,25,0.2,x
2024-01-12 05:06:01.825413,Banská Bystrica Zelená,9,8,41,x,x,8,10,x,x
2024-01-12 05:06:01.825413,Lučenec Gemerská cesta,55,51,2,x,787,19,32,0.3,x
2024-01-12 05:06:01.825413,Hnúšťa Hlavná,45,37,x,x,x,x,x,x,x
2024-01-12 05:06:01.825413,Jelšava Jesenského,108,76,6,x,x,16,20,x,x
2024-01-12 05:06:01.825413,Brezno mobilná AMS,22,19,x,x,606,18,26,x,x
2024-01-12 05:06:01.825413,Žilina Obežná,11,11,19,x,262,22,26,x,x
2024-01-12 05:06:01.825413,Oščadnica,21,24,24,10,x,15,15,x,x
2024-01-12 05:06:01.825413,Martin Jesenského,13,16,x,x,487,17,19,0.3,x
2024-01-12 05:06:01.825413,Ružomberok Riadok,14,10,27,9,791,*,*,0.5,x
2024-01-12 05:06:01.825413,Chopok EMEP,x,x,*,x,x,7,9,x,x
2024-01-12 05:06:01.825413,Liptovský Mikuláš Školská,7,10,x,*,x,9,11,x,x
2024-01-12 05:06:01.825413,Košice Ďumbierska,x,x,16,x,x,x,x,x,x
2024-01-12 05:06:01.825413,Košice Amurská,83,75,x,x,x,x,x,x,x
2024-01-12 05:06:01.825413,Košice Štefánikova,79,73,x,PDL,1076,30,40,4.5,x
2024-01-12 05:06:01.825413,Kojšovská hoľa,x,x,54,x,x,4,6,x,x
2024-01-12 05:06:01.825413,Veľká Ida Letná,71,77,x,x,1144,x,x,x,x
2024-01-12 05:06:01.825413,Strážske Mierová,43,40,x,x,x,x,x,x,x
2024-01-12 05:06:01.825413,Trebišov T. G. Masaryka,71,68,23,x,x,19,22,x,x
2024-01-12 05:06:01.825413,Krompachy SNP,10,7,x,4,398,7,8,0.8,x
2024-01-12 05:06:01.825413,Poprad Železničná,12,11,x,x,x,25,38,x,x
2024-01-12 05:06:01.825413,Stará Lesná AÚ SAV EMEP,6,7,36,x,x,10,10,x,x
2024-01-12 05:06:01.825413,Gánovce Meteo. st,x,x,46,x,x,9,11,x,x
2024-01-12 05:06:01.825413,Prešov Arm. gen. L. Svobodu,9,9,x,x,610,26,47,0.5,x
2024-01-12 05:06:01.825413,Humenné Nám. slobody,71,79,19,x,x,16,19,x,x
2024-01-12 05:06:01.825413,Starina Vodná nádrž EMEP,x,x,52,x,x,8,8,x,1.4
2024-01-12 05:06:01.825413,Kolonické sedlo,17,20,x,x,x,x,x,x,x
2024-01-12 05:06:01.825413,Vranov nad Top. M. R. Štefánika,30,30,x,7,x,x,x,x,x
2024-01-12 05:06:01.825413,Bardejov Pod Vinbargom,17,16,49,x,x,8,8,x,x
2024-01-12 06:06:02.523984,Bratislava Kamenné nám.,32,28,x,x,x,x,x,x,x
2024-01-12 06:06:02.523984,Bratislava Trnavské Mýto,32,26,x,x,380,18,25,0.6,x
2024-01-12 06:06:02.523984,Bratislava Jeséniova,29,27,*,8,x,17,17,x,x
2024-01-12 06:06:02.523984,Bratislava Mamateyova,28,27,22,3,x,15,17,x,x
2024-01-12 06:06:02.523984,Bratislava Púchovská,34,27,x,2,359,16,17,1.1,x
2024-01-12 06:06:02.523984,Bratislava Padlých hrdinov mobilná AMS,40,30,x,x,199,x,x,x,x
2024-01-12 06:06:02.523984,Rovinka mobilná AMS,26,x,x,2,355,PDL,PDL,0.7,x
2024-01-12 06:06:02.523984,Pezinok Obrancov mieru,32,34,30,x,x,16,18,x,x
2024-01-12 06:06:02.523984,Rohožník Senická,44,35,x,7,651,8,12,PDL,x
2024-01-12 06:06:02.523984,Senec Boldocká,27,27,34,x,331,18,21,x,x
2024-01-12 06:06:02.523984,Nitra Janíkovce,*,*,*,x,x,*,*,x,x
2024-01-12 06:06:02.523984,Nitra Štúrova,14,7,x,6,264,23,35,0.2,x
2024-01-12 06:06:02.523984,Komárno Vnútorná okružná,12,11,38,x,x,13,14,x,x
2024-01-12 06:06:02.523984,Plášťovce,47,44,12,x,x,16,28,x,x
2024-01-12 06:06:02.523984,Topoľníky Aszód EMEP,19,23,34,2,x,*,*,x,*
2024-01-12 06:06:02.523984,Senica Hviezdoslavova,46,42,x,*,x,x,x,x,x
2024-01-12 06:06:02.523984,Trnava Kollárova,36,37,x,x,1166,23,31,1.5,x
2024-01-12 06:06:02.523984,Sereď Vinárska,34,31,x,x,x,16,19,x,x
2024-01-12 06:06:02.523984,Trenčín Hasičská,16,8,x,4,298,17,23,0.8,x
2024-01-12 06:06:02.523984,Beluša mobilná AMS,x,x,x,1,363,19,26,x,x
2024-01-12 06:06:02.523984,Púchov 1. mája,20,17,x,3,422,14,18,x,x
2024-01-12 06:06:02.523984,Bystričany Rozvodňa SSE,11,10,x,13,x,x,x,x,x
2024-01-12 06:06:02.523984,Handlová Morovianska cesta,15,11,x,8,x,x,x,x,x
2024-01-12 06:06:02.523984,Prievidza Malonecpalská,10,9,*,*,x,17,20,x,x
2024-01-12 06:06:02.523984,Žarnovica,12,10,x,x,x,8,11,x,x
2024-01-12 06:06:02.523984,Žiar nad Hronom Jilemnického,9,10,x,x,x,x,x,x,x
2024-01-12 06:06:02.523984,Zvolen J. Alexyho,9,7,x,x,x,x,x,x,x
2024-01-12 06:06:02.523984,Banská Bystrica Štefánikovo nábrežie,8,8,x,4,1447,40,83,0.2,x
2024-01-12 06:06:02.523984,Banská Bystrica Zelená,6,6,44,x,x,8,9,x,x
2024-01-12 06:06:02.523984,Lučenec Gemerská cesta,54,48,PDL,x,859,19,46,0.3,x
2024-01-12 06:06:02.523984,Hnúšťa Hlavná,46,30,x,x,x,x,x,x,x
2024-01-12 06:06:02.523984,Jelšava Jesenského,87,61,8,x,x,15,17,x,x
2024-01-12 06:06:02.523984,Brezno mobilná AMS,21,25,x,x,614,17,26,x,x
2024-01-12 06:06:02.523984,Žilina Obežná,14,14,26,x,221,17,20,x,x
2024-01-12 06:06:02.523984,Oščadnica,16,18,36,9,x,11,12,x,x
2024-01-12 06:06:02.523984,Martin Jesenského,14,18,x,x,465,16,19,0.3,x
2024-01-12 06:06:02.523984,Ružomberok Riadok,11,10,31,*,769,13,15,0.5,x
2024-01-12 06:06:02.523984,Chopok EMEP,x,x,49,x,x,6,9,x,x
2024-01-12 06:06:02.523984,Liptovský Mikuláš Školská,12,7,x,5,x,9,11,x,x
2024-01-12 06:06:02.523984,Košice Ďumbierska,x,x,51,x,x,x,x,x,x
2024-01-12 06:06:02.523984,Košice Amurská,79,73,x,x,x,x,x,x,x
2024-01-12 06:06:02.523984,Košice Štefánikova,75,73,x,PDL,1013,36,78,4.9,x
2024-01-12 06:06:02.523984,Kojšovská hoľa,x,x,*,x,x,2,4,x,x
2024-01-12 06:06:02.523984,Veľká Ida Letná,60,64,x,x,847,x,x,x,x
2024-01-12 06:06:02.523984,Strážske Mierová,30,29,x,x,x,x,x,x,x
2024-01-12 06:06:02.523984,Trebišov T. G. Masaryka,32,33,36,x,x,14,16,x,x
2024-01-12 06:06:02.523984,Krompachy SNP,8,10,x,3,360,5,7,0.7,x
2024-01-12 06:06:02.523984,Poprad Železničná,12,13,x,x,x,28,32,x,x
2024-01-12 06:06:02.523984,Stará Lesná AÚ SAV EMEP,6,7,34,x,x,10,10,x,x
2024-01-12 06:06:02.523984,Gánovce Meteo. st,x,x,46,x,x,9,11,x,x
2024-01-12 06:06:02.523984,Prešov Arm. gen. L. Svobodu,11,10,x,x,581,28,48,0.4,x
2024-01-12 06:06:02.523984,Humenné Nám. slobody,70,76,13,x,x,23,26,x,x
2024-01-12 06:06:02.523984,Starina Vodná nádrž EMEP,x,x,64,x,x,5,4,x,1.2
2024-01-12 06:06:02.523984,Kolonické sedlo,14,15,x,x,x,x,x,x,x
2024-01-12 06:06:02.523984,Vranov nad Top. M. R. Štefánika,17,16,x,8,x,x,x,x,x
2024-01-12 06:06:02.523984,Bardejov Pod Vinbargom,13,14,59,x,x,6,5,x,x
2024-01-12 07:06:01.914482,Bratislava Kamenné nám.,34,28,x,x,x,x,x,x,x
2024-01-12 07:06:01.914482,Bratislava Trnavské Mýto,33,28,x,x,368,21,44,0.6,x
2024-01-12 07:06:01.914482,Bratislava Jeséniova,30,27,30,8,x,15,16,x,x
2024-01-12 07:06:01.914482,Bratislava Mamateyova,28,27,21,3,x,16,19,x,x
2024-01-12 07:06:01.914482,Bratislava Púchovská,30,24,x,2,340,15,17,1.1,x
2024-01-12 07:06:01.914482,Bratislava Padlých hrdinov mobilná AMS,35,26,x,x,193,x,x,x,x
2024-01-12 07:06:01.914482,Rovinka mobilná AMS,27,x,x,2,341,*,*,0.7,x
2024-01-12 07:06:01.914482,Pezinok Obrancov mieru,29,29,30,x,x,14,17,x,x
2024-01-12 07:06:01.914482,Rohožník Senická,38,32,x,7,625,7,16,PDL,x
2024-01-12 07:06:01.914482,Senec Boldocká,27,25,23,x,386,30,42,x,x
2024-01-12 07:06:01.914482,Nitra Janíkovce,*,*,*,x,x,*,*,x,x
2024-01-12 07:06:01.914482,Nitra Štúrova,22,8,x,6,375,51,145,0.3,x
2024-01-12 07:06:01.914482,Komárno Vnútorná okružná,20,19,34,x,x,15,16,x,x
2024-01-12 07:06:01.914482,Plášťovce,55,44,4,x,x,14,27,x,x
2024-01-12 07:06:01.914482,Topoľníky Aszód EMEP,20,26,32,2,x,*,*,x,*
2024-01-12 07:06:01.914482,Senica Hviezdoslavova,39,35,x,9,x,x,x,x,x
2024-01-12 07:06:01.914482,Trnava Kollárova,39,36,x,x,1275,35,76,1.5,x
2024-01-12 07:06:01.914482,Sereď Vinárska,38,35,x,x,x,19,26,x,x
2024-01-12 07:06:01.914482,Trenčín Hasičská,13,7,x,4,283,9,10,0.6,x
2024-01-12 07:06:01.914482,Beluša mobilná AMS,x,x,x,2,395,24,32,x,x
2024-01-12 07:06:01.914482,Púchov 1. mája,20,16,x,3,467,24,33,x,x
2024-01-12 07:06:01.914482,Bystričany Rozvodňa SSE,12,12,x,13,x,x,x,x,x
2024-01-12 07:06:01.914482,Handlová Morovianska cesta,13,10,x,9,x,x,x,x,x
2024-01-12 07:06:01.914482,Prievidza Malonecpalská,9,10,*,*,x,*,*,x,x
2024-01-12 07:06:01.914482,Žarnovica,9,8,x,x,x,8,11,x,x
2024-01-12 07:06:01.914482,Žiar nad Hronom Jilemnického,9,11,x,x,x,x,x,x,x
2024-01-12 07:06:01.914482,Zvolen J. Alexyho,8,7,x,x,x,x,x,x,x
2024-01-12 07:06:01.914482,Banská Bystrica Štefánikovo nábrežie,9,7,x,5,1403,18,27,0.2,x
2024-01-12 07:06:01.914482,Banská Bystrica Zelená,7,5,52,x,x,5,6,x,x
2024-01-12 07:06:01.914482,Lučenec Gemerská cesta,58,51,PDL,x,850,20,60,0.4,x
2024-01-12 07:06:01.914482,Hnúšťa Hlavná,38,31,x,x,x,x,x,x,x
2024-01-12 07:06:01.914482,Jelšava Jesenského,71,55,6,x,x,16,20,x,x
2024-01-12 07:06:01.914482,Brezno mobilná AMS,20,22,x,x,648,32,69,x,x
2024-01-12 07:06:01.914482,Žilina Obežná,16,13,30,x,170,18,23,x,x
2024-01-12 07:06:01.914482,Oščadnica,16,14,41,9,x,9,10,x,x
2024-01-12 07:06:01.914482,Martin Jesenského,14,21,x,x,467,20,35,0.3,x
2024-01-12 07:06:01.914482,Ružomberok Riadok,9,9,*,8,711,11,14,0.4,x
2024-01-12 07:06:01.914482,Chopok EMEP,x,x,56,x,x,5,8,x,x
2024-01-12 07:06:01.914482,Liptovský Mikuláš Školská,10,6,x,5,x,7,8,x,x
2024-01-12 07:06:01.914482,Košice Ďumbierska,x,x,54,x,x,x,x,x,x
2024-01-12 07:06:01.914482,Košice Amurská,71,65,x,x,x,x,x,x,x
2024-01-12 07:06:01.914482,Košice Štefánikova,55,49,x,1,574,28,54,3.1,x
2024-01-12 07:06:01.914482,Kojšovská hoľa,x,x,64,x,x,2,4,x,x
2024-01-12 07:06:01.914482,Veľká Ida Letná,16,18,x,x,656,x,x,x,x
2024-01-12 07:06:01.914482,Strážske Mierová,18,17,x,x,x,x,x,x,x
2024-01-12 07:06:01.914482,Trebišov T. G. Masaryka,14,16,47,x,x,9,10,x,x
2024-01-12 07:06:01.914482,Krompachy SNP,6,8,x,2,375,10,19,0.6,x
2024-01-12 07:06:01.914482,Poprad Železničná,12,11,x,x,x,38,53,x,x
2024-01-12 07:06:01.914482,Stará Lesná AÚ SAV EMEP,6,6,31,x,x,12,12,x,x
2024-01-12 07:06:01.914482,Gánovce Meteo. st,x,x,51,x,x,7,10,x,x
2024-01-12 07:06:01.914482,Prešov Arm. gen. L. Svobodu,12,10,x,x,620,42,94,0.3,x
2024-01-12 07:06:01.914482,Humenné Nám. slobody,49,54,37,x,x,19,21,x,x
2024-01-12 07:06:01.914482,Starina Vodná nádrž EMEP,x,x,71,x,x,3,3,x,1.3
2024-01-12 07:06:01.914482,Kolonické sedlo,12,11,x,x,x,x,x,x,x
2024-01-12 07:06:01.914482,Vranov nad Top. M. R. Štefánika,13,14,x,*,x,x,x,x,x
2024-01-12 07:06:01.914482,Bardejov Pod Vinbargom,8,10,61,x,x,5,5,x,x
2024-01-12 08:06:01.455549,Bratislava Kamenné nám.,31,27,x,x,x,x,x,x,x
2024-01-12 08:06:01.455549,Bratislava Trnavské Mýto,32,26,x,x,359,22,56,0.5,x
2024-01-12 08:06:01.455549,Bratislava Jeséniova,29,26,32,8,x,14,15,x,x
2024-01-12 08:06:01.455549,Bratislava Mamateyova,26,27,21,3,x,16,21,x,x
2024-01-12 08:06:01.455549,Bratislava Púchovská,*,*,x,*,*,*,*,*,x
2024-01-12 08:06:01.455549,Bratislava Padlých hrdinov mobilná AMS,33,27,x,x,195,x,x,x,x
2024-01-12 08:06:01.455549,Rovinka mobilná AMS,24,x,x,*,319,PDL,PDL,0.6,x
2024-01-12 08:06:01.455549,Pezinok Obrancov mieru,22,29,30,x,x,14,18,x,x
2024-01-12 08:06:01.455549,Rohožník Senická,37,29,x,7,636,9,27,PDL,x
2024-01-12 08:06:01.455549,Senec Boldocká,28,26,24,x,381,29,56,x,x
2024-01-12 08:06:01.455549,Nitra Janíkovce,*,*,*,x,x,*,*,x,x
